participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.paidtask_payoff,player.riskpayoff,player.exp_payoff_AUD,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,ap92idlb,P17,0,74,74,el_end,B_End,2020-10-20 03:01:09.825908+00:00,1,,,15.50,19,200,110,20.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
20,qt96tob9,P20,0,74,74,el_end,B_End,2020-10-20 03:01:24.736180+00:00,1,,,14.00,20,280,0,19.0,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
21,o0imgm0v,P22,0,74,74,el_end,B_End,2020-10-20 03:02:12.517767+00:00,1,,,16.50,21,240,90,21.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
22,nf9ticsp,P21,0,74,74,el_end,B_End,2020-10-20 03:02:16.148232+00:00,1,,,5.50,22,100,10,10.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
23,4d27xwp1,P23,0,73,74,el_end,A_Dropout,2020-10-20 03:02:28.627046+00:00,1,,,0.00,23,,,,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
24,yi2vy41q,P24,0,74,74,el_end,B_End,2020-10-20 03:04:23.201163+00:00,1,,,10.50,24,60,150,15.5,0.00,1,1,pc7ei0ul,201020 Session 3,,,Session 17 SM,0
1,4slvagsr,P2,0,74,74,el_end,B_End,2020-10-20 00:53:48.457498+00:00,1,,,32.50,1,500,150,37.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
2,sq7f69mu,P1,0,74,74,el_end,B_End,2020-10-20 00:53:50.320224+00:00,1,,,7.50,2,0,150,12.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
3,kabesy6f,P4,0,74,74,el_end,B_End,2020-10-20 00:54:00.488841+00:00,1,,,7.50,3,0,150,12.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
4,r9759oqx,P3,0,74,74,el_end,B_End,2020-10-20 00:54:07.756989+00:00,1,,,3.35,4,50,17,8.35,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
5,a877rn5q,P5,0,74,74,el_end,B_End,2020-10-20 00:54:23.540953+00:00,1,,,7.50,5,0,150,12.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
6,h4o3sav5,P6,0,74,74,el_end,B_End,2020-10-20 00:54:28.586369+00:00,1,,,11.25,6,200,25,16.25,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
7,76517cfl,P7,0,74,74,el_end,B_End,2020-10-20 00:55:09.380764+00:00,1,,,4.00,7,50,30,9.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
8,s6r5yeh3,P8,0,74,74,el_end,B_End,2020-10-20 00:55:36.279138+00:00,1,,,5.00,8,0,100,10.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
9,gixfhz1y,P9,0,74,74,el_end,B_End,2020-10-20 00:55:36.763824+00:00,1,,,0.00,9,0,0,5.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
10,71whv137,P10,0,74,74,el_end,B_End,2020-10-20 00:55:37.533621+00:00,1,,,22.50,10,300,150,27.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
11,5bdwghg6,P11,0,74,74,el_end,B_End,2020-10-20 00:55:56.652377+00:00,1,,,10.00,11,200,0,15.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
12,w15idug3,P12,0,74,74,el_end,B_End,2020-10-20 00:56:00.949780+00:00,1,,,15.00,12,200,100,20.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
13,qsgraydi,P13,0,74,74,el_end,B_End,2020-10-20 00:57:20.185797+00:00,1,,,22.50,13,300,150,27.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
14,snylxivy,P14,0,74,74,el_end,B_End,2020-10-20 00:57:22.185860+00:00,1,,,17.50,14,250,100,22.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
15,dtiydz82,P16,0,74,74,el_end,B_End,2020-10-20 00:57:47.396787+00:00,1,,,12.50,15,250,0,17.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
16,0s153bql,P15,0,74,74,el_end,B_End,2020-10-20 00:57:47.441296+00:00,1,,,20.50,16,300,110,25.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
17,w0nd7yoc,P18,0,74,74,el_end,B_End,2020-10-20 00:58:11.910627+00:00,1,,,2.50,17,50,0,7.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
18,mh151mgx,P17,0,74,74,el_end,B_End,2020-10-20 00:58:40.686810+00:00,1,,,7.50,18,50,100,12.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
19,9ruhpgs8,P19,0,74,74,el_end,B_End,2020-10-20 01:00:54.051928+00:00,1,,,32.50,19,500,150,37.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
20,a82qk77b,P20,0,74,74,el_end,B_End,2020-10-20 01:01:03.227573+00:00,1,,,0.00,20,0,0,5.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
21,yspo9ibj,P22,0,74,74,el_end,B_End,2020-10-20 01:01:29.206387+00:00,1,,,16.50,21,200,130,21.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
22,ux9a6mgg,P24,0,74,74,el_end,B_End,2020-10-20 01:01:58.143210+00:00,1,,,13.75,22,250,25,18.75,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
23,lv90f205,P21,0,74,74,el_end,B_End,2020-10-20 01:02:20.811041+00:00,1,,,10.00,23,200,0,15.0,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
24,xrxrx2p5,P23,0,74,74,el_end,B_End,2020-10-20 01:03:36.298564+00:00,1,,,10.50,24,200,10,15.5,0.00,1,1,183fahef,201020 Session 2,,,Session 16 NSM,0
1,pew57zi9,P2,0,74,74,el_end,B_End,2020-10-21 22:53:36.075689+00:00,1,,,11.25,1,200,25,16.25,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
2,abwfsupp,P1,0,74,74,el_end,B_End,2020-10-21 22:53:38.266711+00:00,1,,,15.50,2,300,10,20.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
3,x61n7jrx,P3,0,74,74,el_end,B_End,2020-10-21 22:54:27.980983+00:00,1,,,15.00,3,300,0,20.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
4,0toh9wuh,P5,0,74,74,el_end,B_End,2020-10-21 22:55:00.594744+00:00,1,,,12.50,4,100,150,17.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
5,o29rdhti,P7,0,74,74,el_end,B_End,2020-10-21 22:56:13.932506+00:00,1,,,0.00,5,0,0,5.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
6,yc0uo4ow,P6,0,74,74,el_end,B_End,2020-10-21 22:56:18.092183+00:00,1,,,7.50,6,0,150,12.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
7,fenevsvx,P9,0,74,74,el_end,B_End,2020-10-21 22:56:39.670225+00:00,1,,,12.50,7,250,0,17.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
8,tfux3seo,P4,0,74,74,el_end,B_End,2020-10-21 22:56:41.380649+00:00,1,,,14.50,8,290,0,19.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
9,067a3pzo,P8,0,74,74,el_end,B_End,2020-10-21 22:57:21.018675+00:00,1,,,11.00,9,200,20,16.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
10,onzalfjd,P11,0,74,74,el_end,B_End,2020-10-21 22:57:38.008719+00:00,1,,,8.00,10,50,110,13.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
11,15iqh5z3,P10,0,74,74,el_end,B_End,2020-10-21 22:57:43.310564+00:00,1,,,8.00,11,10,150,13.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
12,218at1ca,P12,0,74,74,el_end,B_End,2020-10-21 22:57:47.960797+00:00,1,,,6.50,12,100,30,11.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
13,9e2fv17n,P17,0,74,74,el_end,B_End,2020-10-21 22:58:49.310875+00:00,1,,,13.00,13,150,110,18.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
14,g9qbo2z2,P13,0,74,74,el_end,B_End,2020-10-21 22:58:59.299196+00:00,1,,,12.00,14,150,90,17.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
15,i5smr2kx,P16,0,74,74,el_end,B_End,2020-10-21 22:59:06.664079+00:00,1,,,18.50,15,220,150,23.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
16,mvbciyk3,P18,0,74,74,el_end,B_End,2020-10-21 22:59:29.300571+00:00,1,,,8.75,16,150,25,13.75,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
17,ikvf4ms5,P14,0,74,74,el_end,B_End,2020-10-21 22:59:47.143709+00:00,1,,,12.00,17,150,90,17.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
18,dl1gh5uv,P19,0,74,74,el_end,B_End,2020-10-21 23:00:37.813343+00:00,1,,,4.00,18,80,0,9.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
19,2rz8nh6f,P20,0,74,74,el_end,B_End,2020-10-21 23:00:41.099422+00:00,1,,,7.50,19,150,0,12.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
20,4csaonaa,P15,0,74,74,el_end,B_End,2020-10-21 23:01:07.266196+00:00,1,,,11.50,20,100,130,16.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
21,24rq67r9,P23,0,74,74,el_end,B_End,2020-10-21 23:01:38.282845+00:00,1,,,8.75,21,150,25,13.75,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
22,epm0gynr,P21,0,74,74,el_end,B_End,2020-10-21 23:01:46.307121+00:00,1,,,13.00,22,150,110,18.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
23,a0o2oel8,P24,0,74,74,el_end,B_End,2020-10-21 23:01:49.069255+00:00,1,,,10.50,23,200,10,15.5,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
24,0u50ehtd,P22,0,74,74,el_end,B_End,2020-10-21 23:02:14.584857+00:00,1,,,14.00,24,150,130,19.0,0.00,1,1,zrf0xr47,201022 Session 1,,,Session 18 NSM,0
1,e09m99zr,P1,0,74,74,el_end,B_End,2020-10-22 00:53:36.604686+00:00,1,,,7.50,1,150,0,12.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
2,0ss9ylt4,P2,0,73,74,el_end,A_Dropout,2020-10-22 00:54:30.501730+00:00,1,,,0.00,2,,,,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
3,s6fuidqs,P3,0,74,74,el_end,B_End,2020-10-22 00:54:36.657049+00:00,1,,,12.50,3,150,100,17.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
4,y15rrbe8,P6,0,74,74,el_end,B_End,2020-10-22 00:54:39.329563+00:00,1,,,7.50,4,150,0,12.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
5,lfpug2uq,P4,0,74,74,el_end,B_End,2020-10-22 00:54:54.431426+00:00,1,,,15.00,5,150,150,20.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
6,ic3kjwd9,P5,0,74,74,el_end,B_End,2020-10-22 00:55:39.101928+00:00,1,,,7.50,6,150,0,12.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
7,qsrmcjo7,P7,0,74,74,el_end,B_End,2020-10-22 00:56:12.290416+00:00,1,,,13.50,7,160,110,18.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
8,9e9hoj05,P8,0,74,74,el_end,B_End,2020-10-22 00:56:29.765704+00:00,1,,,12.75,8,230,25,17.75,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
9,z9cr7r9e,P10,0,74,74,el_end,B_End,2020-10-22 00:56:52.823321+00:00,1,,,12.00,9,150,90,17.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
10,pn09oexa,P9,0,74,74,el_end,B_End,2020-10-22 00:57:13.609490+00:00,1,,,7.00,10,140,0,12.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
11,xyofcrrl,P11,0,74,74,el_end,B_End,2020-10-22 00:57:38.826426+00:00,1,,,9.00,11,70,110,14.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
12,6fm9mcyr,P12,0,74,74,el_end,B_End,2020-10-22 00:57:58.326956+00:00,1,,,12.50,12,150,100,17.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
13,bwgbyfwc,P13,0,74,74,el_end,B_End,2020-10-22 00:58:56.415694+00:00,1,,,5.50,13,0,110,10.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
14,jrs16bo7,P15,0,74,74,el_end,B_End,2020-10-22 00:59:40.468627+00:00,1,,,13.00,14,150,110,18.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
15,t2udhkiw,P16,0,74,74,el_end,B_End,2020-10-22 00:59:44.865963+00:00,1,,,15.00,15,150,150,20.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
16,72fmc9mh,P14,0,74,74,el_end,B_End,2020-10-22 01:00:28.019141+00:00,1,,,16.25,16,300,25,21.25,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
17,rcv7d82v,P17,0,74,74,el_end,B_End,2020-10-22 01:00:29.553960+00:00,1,,,13.00,17,150,110,18.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
18,isdfbn7k,P18,0,74,74,el_end,B_End,2020-10-22 01:00:31.426119+00:00,1,,,11.00,18,150,70,16.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
19,ejcnc80i,P19,0,74,74,el_end,B_End,2020-10-22 01:05:42.556213+00:00,1,,,20.50,19,300,110,25.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
20,3padx4sx,P20,0,74,74,el_end,B_End,2020-10-22 01:06:07.771934+00:00,1,,,20.50,20,300,110,25.5,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
21,cnwy6010,P21,0,74,74,el_end,B_End,2020-10-22 01:06:24.963079+00:00,1,,,15.00,21,150,150,20.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
22,4c4fk1h0,P22,0,74,74,el_end,B_End,2020-10-22 01:06:43.400038+00:00,1,,,5.00,22,0,100,10.0,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
23,ig7qo63q,P23,0,74,74,el_end,B_End,2020-10-22 01:06:56.630629+00:00,1,,,1.25,23,0,25,6.25,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
24,7hzrwpx7,P24,0,73,74,el_end,A_Dropout,2020-10-22 01:12:07.134376+00:00,1,,,0.00,24,,,,0.00,1,1,c2s3e73b,201022 Session 2,,,Session 19 SM,0
1,tp17ty8h,P1,0,74,74,el_end,B_End,2020-10-22 22:55:26.313734+00:00,1,,,15.00,1,300,0,20.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
2,m9m5umu8,P2,0,74,74,el_end,B_End,2020-10-22 22:55:33.083545+00:00,1,,,13.50,2,200,70,18.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
3,r7h3ux6j,P4,0,74,74,el_end,B_End,2020-10-22 22:55:46.433459+00:00,1,,,2.50,3,50,0,7.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
4,47slwnwj,P3,0,74,74,el_end,B_End,2020-10-22 22:55:51.889947+00:00,1,,,15.00,4,300,0,20.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
5,fz9k96ws,P5,0,74,74,el_end,B_End,2020-10-22 22:55:56.039302+00:00,1,,,9.00,5,50,130,14.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
6,fjkb0umz,P6,0,74,74,el_end,B_End,2020-10-22 22:56:54.755069+00:00,1,,,17.50,6,200,150,22.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
7,f3oyw0xa,P8,0,74,74,el_end,B_End,2020-10-22 22:57:00.282629+00:00,1,,,22.50,7,300,150,27.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
8,n4dywvw5,P9,0,74,74,el_end,B_End,2020-10-22 22:57:21.599768+00:00,1,,,10.00,8,200,0,15.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
9,lzvt58t7,P10,0,74,74,el_end,B_End,2020-10-22 22:57:26.207511+00:00,1,,,3.00,9,50,10,8.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
10,2ao7y9gb,P11,0,74,74,el_end,B_End,2020-10-22 22:58:08.810567+00:00,1,,,12.50,10,250,0,17.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
11,ixfadp86,P12,0,74,74,el_end,B_End,2020-10-22 22:58:36.132812+00:00,1,,,4.50,11,0,90,9.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
12,96zqs18h,P13,0,74,74,el_end,B_End,2020-10-22 22:59:13.388715+00:00,1,,,4.50,12,0,90,9.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
13,sq1tx6aj,P16,0,74,74,el_end,B_End,2020-10-22 23:00:00.520214+00:00,1,,,18.00,13,250,110,23.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
14,765ztauj,P15,0,74,74,el_end,B_End,2020-10-22 23:00:08.510390+00:00,1,,,7.50,14,0,150,12.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
15,dficg5gi,P17,0,74,74,el_end,B_End,2020-10-22 23:00:39.978392+00:00,1,,,11.00,15,200,20,16.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
16,l9542l1m,P7,0,74,74,el_end,B_End,2020-10-22 23:01:19.678964+00:00,1,,,23.00,16,350,110,28.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
17,4teeh40e,P18,0,74,74,el_end,B_End,2020-10-22 23:01:19.851779+00:00,1,,,10.00,17,200,0,15.0,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
18,h0t4cbcd,P14,0,74,74,el_end,B_End,2020-10-22 23:03:36.911098+00:00,1,,,20.50,18,300,110,25.5,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
19,q0umxe1f,,0,73,74,el_end,A_Dropout,2020-10-22 23:06:21.025298+00:00,1,,,0.00,19,,,,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
20,zgnr62af,,0,73,74,el_end,A_Dropout,2020-10-22 23:06:21.078687+00:00,1,,,0.00,20,,,,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
21,7pdyfqah,,0,73,74,el_end,A_Dropout,2020-10-22 23:06:21.129092+00:00,1,,,0.00,21,,,,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
22,bkxd9gdy,,0,73,74,el_end,A_Dropout,2020-10-22 23:06:21.195971+00:00,1,,,0.00,22,,,,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
23,7grtuqcr,,0,73,74,el_end,A_Dropout,2020-10-22 23:06:21.249191+00:00,1,,,0.00,23,,,,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
24,qzgb4e9e,,0,73,74,el_end,A_Dropout,2020-10-22 23:06:21.352259+00:00,1,,,0.00,24,,,,0.00,1,1,bklbexdg,201023 Session 1,,,Session 20 NSM,0
1,vub2rzwy,,0,0,74,,,,0,,,0.00,1,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
2,rne4g967,,0,0,74,,,,0,,,0.00,2,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
3,6e6sn3wd,,0,0,74,,,,0,,,0.00,3,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
4,lwahossj,,0,0,74,,,,0,,,0.00,4,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
5,tdjkj3u3,,0,0,74,,,,0,,,0.00,5,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
6,tjk7k0dc,,0,0,74,,,,0,,,0.00,6,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
7,ci7k360t,,0,0,74,,,,0,,,0.00,7,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
8,ckpg2omk,,0,0,74,,,,0,,,0.00,8,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
9,tbucau99,,0,0,74,,,,0,,,0.00,9,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
10,59miib9d,,0,0,74,,,,0,,,0.00,10,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
11,ybpnpl3w,,0,0,74,,,,0,,,0.00,11,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
12,ct7dw2ha,,0,0,74,,,,0,,,0.00,12,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
13,i3vmya2e,,0,0,74,,,,0,,,0.00,13,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
14,8waw9qz6,,0,0,74,,,,0,,,0.00,14,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
15,6u3sbluo,,0,0,74,,,,0,,,0.00,15,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
16,ku06xqip,,0,0,74,,,,0,,,0.00,16,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
17,kw7qjzkv,,0,0,74,,,,0,,,0.00,17,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
18,697r7x5w,,0,0,74,,,,0,,,0.00,18,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
19,fcjc7at1,,0,0,74,,,,0,,,0.00,19,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
20,qhooes3a,,0,0,74,,,,0,,,0.00,20,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
21,agp2y7c8,,0,0,74,,,,0,,,0.00,21,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
22,iiw2c61t,,0,0,74,,,,0,,,0.00,22,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
23,yj00urfj,,0,0,74,,,,0,,,0.00,23,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
24,gqp8upz0,,0,0,74,,,,0,,,0.00,24,,,,0.00,1,1,fp23h17w,201023 Session 3,,,Session 22 SM,0
1,psth83vy,,0,0,74,,,,0,,,0.00,1,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
2,7bz78w78,,0,0,74,,,,0,,,0.00,2,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
3,f1uej1su,,0,0,74,,,,0,,,0.00,3,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
4,02lgpzl0,,0,0,74,,,,0,,,0.00,4,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
5,ew8yi85y,,0,0,74,,,,0,,,0.00,5,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
6,uq8poltx,,0,0,74,,,,0,,,0.00,6,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
7,96f4v2a6,,0,0,74,,,,0,,,0.00,7,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
8,0qgkdwvj,,0,0,74,,,,0,,,0.00,8,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
9,ff1qiw2q,,0,0,74,,,,0,,,0.00,9,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
10,sflod0t9,,0,0,74,,,,0,,,0.00,10,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
11,whn5x1op,,0,0,74,,,,0,,,0.00,11,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
12,3b2omif6,,0,0,74,,,,0,,,0.00,12,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
13,bv5t06sq,,0,0,74,,,,0,,,0.00,13,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
14,9spzps9m,,0,0,74,,,,0,,,0.00,14,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
15,qil67b6v,,0,0,74,,,,0,,,0.00,15,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
16,jvie2wpy,,0,0,74,,,,0,,,0.00,16,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
17,gvcp4fjv,,0,0,74,,,,0,,,0.00,17,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
18,1w2gjmb2,,0,0,74,,,,0,,,0.00,18,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
19,ty320nh1,,0,0,74,,,,0,,,0.00,19,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
20,1co06uth,,0,0,74,,,,0,,,0.00,20,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
21,u6thljog,,0,0,74,,,,0,,,0.00,21,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
22,klobm527,,0,0,74,,,,0,,,0.00,22,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
23,gvqn4nsg,,0,0,74,,,,0,,,0.00,23,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
24,bjczksa0,,0,0,74,,,,0,,,0.00,24,,,,0.00,1,1,pru0tut7,201023 Session 2,,,Session 21 NSM,0
