participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
14,mxp5b69o,P17,0,74,74,el_end,B_End,2020-10-14 22:58:41.164248+00:00,1,,,3.75,14,It was nervewracking. I was hoping that for task 1 the leader picked Investment X so that as just a member I had a higher chance of a payoff,The experiment was very clear,2000,0,Engineering,3rd-year undergraduate,H1 (80%-100%),Australian,,IN,,More than 5 years,3,,0,0,0,0,0,"In a selfish manner, I belived that the leader would most likely pick Investment Y as that was the one that would most likely make him/her the greatest amount of money. Which is why for the most part i predicted that Investment Y was what the leader would have chosen.",1,1,0,0,0,0,2,25,25,25,0,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
15,5m3qbrd4,P18,0,74,74,el_end,B_End,2020-10-14 22:59:11.044577+00:00,1,,,14.5,15,"It was fun and interesting, a little bit frustrating you can't see the decisions of others and have to rely on the goodwill of other people to choose the decision that benefitted their members, not just the leaders (I was a member).","Nope, all parts were clear.",2000,1,Science,3rd-year undergraduate,H2B (70%-74%),Indonesian,,ID,,More than 5 years,3,,0,0,0,0,0,"Just imagining what I would do if I were in their shoes - and since I assume we're all students, as a student myself I'm broke so I'd keep as much money to myself, which is why I thought it was less likely they'd go for investment X.",1,1,0,0,0,0,3,20,30,90,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
16,yttnu24x,P13,0,74,74,el_end,B_End,2020-10-14 22:59:13.356440+00:00,1,,,26,16,Very engaging.,All parts of the questionnaire were clear and straightforward.,2000,1,Science,2nd-year undergraduate,H1 (80%-100%),New Zealander,,OTHER,Hong Kong,1-2 years,3,#NAME?,1,0,1,0,0,,0,0,0,0,0,0,1,30,20,20,0,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
17,szrq00x6,P10,0,74,74,el_end,B_End,2020-10-14 22:59:16.804854+00:00,1,,,12.5,17,it was well-instructed and fun.,all good,1994,0,Engineering,Graduate student,H2B (70%-74%),Taiwanese,,OTHER,Taiwan,1-2 years,1,,0,0,0,0,0,"I will take the total benefit of the group, amount of return and possibility into consideration.",0,1,0,1,0,0,3,0,50,50,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
18,f48i4gow,P12,0,74,74,el_end,B_End,2020-10-14 22:59:27.340075+00:00,1,,,13.5,18,Interesting!,"No, it was very clean and no pressure to rush!",1997,1,Medicine,Graduate student,H2A (75%-79%),Australian,,AU,,More than 5 years,3,,0,0,0,0,0,"Most likely, leaders will pick what benefits them the most, a lot of the time regardless of what others will receive unless it will impact them in a way that needs deliberation. I feel like the percentage likelihood impacted them partially but mostly it was to identify the best benefit to them.",0,1,1,0,0,0,2,30,20,20,0,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
19,ls3y3tck,P19,0,74,74,el_end,B_End,2020-10-14 23:01:32.828021+00:00,1,,,16,19,"I enjoyed it. It made me confront my willingness to gamble odds if it's for group-mates, but not for myself. Interesting.    Although, I thought it was odd that there was a task  where we had to ""predict"" what the leader (who we've never met) would have chosen. And I was unsure why this probability would change whether or not the investment succeeded. Lots to think about though.",No :),1997,0,Education,Graduate student,H2A (75%-79%),Australian,,AU,,Born in Australia,3,"I considered that Investment Y, although ""riskier"", was more beneficial. The lowest I could earn was about the same as the highest I would earn for Investment X. 75% is high, but it isn't extremely high. I wouldn't bet my life on those odds.     I also considered (a bit) my group-mates, and saw that they were likely to earn nothing for Investment Y. However, I (again) considered that 25% wasn't especially high, and that there was a further 50% chance my group-mates would earn money in Task 2. Ultimately, I'm not trying to justify that my choices were a bit selfish, but that given how much the outcomes for all of us are determined by 75% and 50% chances, I'd rather opt for the choice that guarantees me slightly more money",1,1,0,0,0,,0,0,0,0,0,0,2,10,40,70,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
20,gvhvdbli,P20,0,74,74,el_end,B_End,2020-10-14 23:01:48.038254+00:00,1,,,7.5,20,"It was very boring. Particularly the bit where we had to hang around listening to the instructions we'd already read be verbally read out by the experimenter - reading is much better      Also, I don't think that trying to figure out specific percentage probabilities for other people's actions is the way people actually think about things or make decisions.",no,1970,1,Science,Graduate student,H2A (75%-79%),Australian,,AU,,Born in Australia,3,,0,0,0,0,0,"What I would have decided, plus some random probability of them deciding differently",1,1,0,0,0,0,1,50,0,150,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
21,2y3wmsjg,P21,0,74,74,el_end,B_End,2020-10-14 23:01:53.971004+00:00,1,,,5.5,21,Interesting,"No, everything was clear",1997,1,Science,3rd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,2-5 years,1,,0,0,0,0,0,"Compared the payoff in both investments for both success and failure, if there is a slight chance in gaining more ECU in profit I will choose it",1,1,0,1,0,0,3,30,20,110,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
22,ctp9xshk,P22,0,74,74,el_end,B_End,2020-10-14 23:02:21.381218+00:00,1,,,18,22,good,No,1986,1,Science,Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,2,probability,0,0,1,0,0,,0,0,0,0,0,0,3,30,20,110,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
23,gjqzmdy4,P23,0,74,74,el_end,B_End,2020-10-14 23:02:30.544276+00:00,1,,,14.5,23,Ran very smoothly,"No, just have to pay attention to the instructions",1993,1,Nursing,Not a student,Not applicable (first semester at University or not a student),Chinese,,AU,,Born in Australia,3,,0,0,0,0,0,#NAME?,1,0,0,1,0,0,1,20,30,90,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
24,ay529nv3,P24,0,74,74,el_end,B_End,2020-10-14 23:02:40.002412+00:00,1,,,17.5,24,"Straight-forward, quite enjoyable to think about which is the best decision to make",No,1989,0,Psychology,Graduate student,H1 (80%-100%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,"If the maximum payoff for option X was equal to or close to the minimum payoff for option Y, I assumed they would always pick option Y",1,1,1,1,0,0,1,50,0,150,1,,0,1,1,hpi5mnol,201015 Session 1,,,Session 10 NSM,0
1,o5sl4ozs,P3,0,74,74,el_end,B_End,2020-10-15 00:52:21.379216+00:00,1,,,22.5,1,Pretty straight forward experiment.,"No, not at all.",1995,1,Agriculture,Graduate student,H1 (80%-100%),Indian,,IN,,1-2 years,4,The resulting payment to me depending on my decision.,1,1,0,0,0,,0,0,0,0,0,0,0,50,0,150,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
2,oqj2friw,P1,0,74,74,el_end,B_End,2020-10-15 00:52:38.592009+00:00,1,,,15.25,2,There is a clear answer when you take action rationally.,No,2000,1,Commerce (non-Economics),3rd-year undergraduate,H2B (70%-74%),Indonesian,,ID,,2-5 years,1,,0,0,0,0,0,Their expected payoff if the experiment succeed or fail,1,0,0,0,0,0,1,25,25,25,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
3,16vpevfm,P5,0,74,74,el_end,B_End,2020-10-15 00:52:45.020088+00:00,1,,,15,3,"Enjoyable, but not as interactive or as 'skill-based' as typically enjoy","Initially task 1 was unclear, but the practice questions made it clear",1999,0,Commerce (non-Economics),2nd-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,- What I would've done  - Knowledge of game theory,0,1,0,0,0,0,1,50,0,0,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
4,xtw24qfd,P6,0,74,74,el_end,B_End,2020-10-15 00:53:13.000031+00:00,1,,,1.25,4,The experiment is exciting,"Task one is bit longer, it was difficult to understand all the guidelines at once and had to read two times to understand clearly",1993,1,Science,Graduate student,H1 (80%-100%),Sri Lankan,,LK,,2-5 years,1,1. How much I have to invest  2. How much others will get   3. How much I will get,0,0,1,0,0,,0,0,0,0,0,0,4,25,25,25,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
5,qolc0ppd,P4,0,74,74,el_end,B_End,2020-10-15 00:53:45.394052+00:00,1,,,2.25,5,"The experiment was conducted efficiently and is an effective experiment to determine what drives individuals to make choices, whether they work with self interest or whether they care about the consequences their decisions will have on others. In my opinion, it is human nature to operate with self interest provided that you are not harming others by doing so.","No, the experiment was clear to me. The directions were straight forward and easy to understand.",1997,1,Commerce (non-Economics),Graduate student,H2B (70%-74%),Sri Lankan,,LK,,2-5 years,4,,0,0,0,0,0,I predicted my leader's decisions based on what decision would give them the best outcome. Basically I chose what i would have done if i were the leader.,1,1,0,1,0,0,1,25,25,25,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
6,jnhegaak,P2,0,74,74,el_end,B_End,2020-10-15 00:57:57.532587+00:00,1,,,2.5,6,"It was fine, feels like the ones on campus pre-covid19",None,1998,0,Psychology,3rd-year undergraduate,H1 (80%-100%),Australian,,MY,,2-5 years,5,,0,0,0,0,0,The amount given to them,1,0,1,0,0,0,2,0,50,50,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
7,2mshc5st,P7,0,74,74,el_end,B_End,2020-10-15 00:58:50.433518+00:00,1,,,8.75,7,Interesting,No,1998,1,Environments,Not a student,H2A (75%-79%),Australian,,AU,,Born in Australia,0,How much i can keep,1,0,0,0,0,,0,0,0,0,0,0,4,25,25,25,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
8,n4ns5u8t,P8,0,74,74,el_end,B_End,2020-10-15 00:59:20.105360+00:00,1,,,17.5,8,"I think it was good, the instructions were easy to follow and explained multiple times which was good for clarity.",nope,2001,1,Science,1st-year undergraduate,H1 (80%-100%),Australian,,TH,,More than 5 years,1,,0,0,0,0,0,I assumed that the leader would most likely act in their own self-interest.  This is since if you are participating in this experiment it's likely that you signed up because you needed extra money to support yourself.,1,1,0,0,0,0,2,50,0,150,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
9,dhv4pum8,P9,0,74,74,el_end,B_End,2020-10-15 00:59:20.969381+00:00,1,,,9.5,9,It was well coordinated. They should continue showing Investment X and Y success and failure for the follow up questions.,No,1997,1,Dentistry/ Oral Health,Graduate student,H2A (75%-79%),Malaysian,,MY,,More than 5 years,2,,0,0,0,0,0,what benefits the leader the most,1,1,0,0,0,0,4,40,10,10,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
10,u7tnrpam,P10,0,74,74,el_end,B_End,2020-10-15 00:59:34.998059+00:00,1,,,7.5,10,I thought it was interesting. I thought it was quite thought provoking thinking about how much I'd give to myself versus a stranger.,"At first the instructions were very confusing, and when doing the practise questions I had to check the instructions again a lot, but this got clearer as I went through the questions.",1998,1,Commerce (non-Economics),Graduate student,Not applicable (first semester at University or not a student),Australian,,AU,,Born in Australia,1,"In the first round, I chose Investment X as it had a 75% chance of success, so that seemed like the obvious answer. However, by round two and three I realised that the amount that I would get as the leader if Investment Y failed was the same as I would get if Investment X succeeded, so I went with that one.",1,0,1,0,0,,0,0,0,0,0,0,1,50,0,0,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
11,ajo73ybq,P11,0,74,74,el_end,B_End,2020-10-15 00:59:50.564303+00:00,1,,,5.75,11,"I enjoyed it, especially Task 2. The randomization of decision outcomes does make me anxious, rather than being determined from my own decisions.","No, all of it was explained very well, along with experimenter being open to questions all the time.",2000,1,Biomedicine,2nd-year undergraduate,H1 (80%-100%),Indian,,IN,,2-5 years,1,,0,0,0,0,0,What is the best decision to make based on probability of possible outcomes for ALL    What is the decision that maximizes outcome for LEADER,1,1,1,1,0,0,3,35,15,15,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
12,mp83hggh,P12,0,74,74,el_end,B_End,2020-10-15 01:00:00.208064+00:00,1,,,13.5,12,It was interesting to think about morality vs money,No,2002,0,Science,1st-year undergraduate,H3 (65%-69%),Australian,,AU,,Born in Australia,0,,0,0,0,0,0,Leader payout  Possibility of compassion from leaders for members,1,1,0,1,1,0,3,50,0,150,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
13,hrioqhgu,P14,0,74,74,el_end,B_End,2020-10-15 01:00:35.460762+00:00,1,,,17.5,13,It is an interesting experiment. Sometimes decision making is quite challenging and you need to make sure that you make the best decision.,The experiment is very clear for me and the instructions were well explained at the begining of the each task.,1986,1,Veterinary Science,Graduate student,H1 (80%-100%),Sri Lankan,,LK,,2-5 years,7,"Yes, I was assigned as the leader. I checked the amount that I have to invest and the success rate of each investment and then check the amount of money that I and my team get back when the investment is successful and the amount of money that I lost if it gets failed.",0,0,1,0,0,,0,0,0,0,0,0,4,25,25,100,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
14,y8mj0gkr,P13,0,74,74,el_end,B_End,2020-10-15 01:00:53.745219+00:00,1,,,20,14,I thought this experiment was great. Really got you thinking about the decisions that CEO's of companies would make for their employees.,Everything was very clear,1995,0,Veterinary Science,Graduate student,H2A (75%-79%),Canadian,,CA,,2-5 years,2,,0,0,0,0,0,I thought first about what I would do. Then I thought about if they would think about how much the other participants would receive. But I came to the conclusion that I think other people would choose the decision that best suits them. So option Y seemed to always put the leader with more money than if they chose option X. However in the last case the success option X was 350 and fail of option y was 300. But it was still worth it to make the risk to take option y because 50 ECU isn't that big of a loss,1,1,0,1,0,0,1,50,0,150,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
15,5jm2pk2x,P16,0,74,74,el_end,B_End,2020-10-15 01:01:59.068623+00:00,1,,,10,15,It was more about predicting if you weren't a leader,no,1995,1,Engineering,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,1,,0,0,0,0,0,I looked at the amount he/she will get if an investment succeeds,1,1,0,1,0,0,3,30,20,20,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
16,zkfoh85u,P15,0,74,74,el_end,B_End,2020-10-15 01:02:04.368566+00:00,1,,,2.5,16,It is interesting to think about how we decide. I enjoyed.,"No, all explanations and questions are clear to me.",1982,0,Arts/ Social Sciences,Graduate student,H2A (75%-79%),Nepalese,,NP,,2-5 years,3,"I compared the amount I can get if Option X is succeeded and Option Y is failed. I found the difference is not much. So, it is always better to choose Option Y, although the chance to succeed is lesser than X.",1,0,1,0,0,,0,0,0,0,0,0,1,50,0,0,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
17,wtod159g,P17,0,74,74,el_end,B_End,2020-10-15 01:02:12.787349+00:00,1,,,9,17,interesting economics,multiple tasks at the same time,1987,0,Agriculture,Graduate student,H2A (75%-79%),New Zealander,,NP,,Less than 1 year,0,,0,0,0,0,0,likely benefit,1,1,1,1,0,0,5,40,10,130,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
18,y5eykb9i,P18,0,74,74,el_end,B_End,2020-10-15 01:03:02.926811+00:00,1,,,7,18,I think this experiment was part of a marketing project where you tested the financial decision making of randomly assigned group. The outcome will probably answer a bigger question about the state of mind of people making financial decisions in a group.,Most of it was pretty clear.,1998,1,Agriculture,Graduate student,H2B (70%-74%),Indian,,IN,,1-2 years,2,,0,0,0,0,0,I made the decisions based entirely from a general perspective. Just thinking about the probabilities of winning and the losses of ECU.,0,1,1,1,0,0,2,30,20,20,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
19,0f9ncvmv,P19,0,74,74,el_end,B_End,2020-10-15 01:06:50.300706+00:00,1,,,15,19,"I thought it ran quite smoothly, and found the subject matter fairly interesting. However, it seemed like we spent quite a lot of time waiting for all participants to finish their tasks/reading the instructions.","No, it was all fairly clear.",2000,0,Arts/ Social Sciences,2nd-year undergraduate,H1 (80%-100%),Australian,,NZ,,More than 5 years,3,#NAME?,1,1,1,0,0,,0,0,0,0,0,0,2,50,0,150,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
20,sitdqjdw,P21,0,74,74,el_end,B_End,2020-10-15 01:07:16.584975+00:00,1,,,20,20,I think it was interesting. Made me think about what the group leader or other participants must have on their mind re the decisions they make financially.,Everything was clear.,1997,1,Law,Graduate student,P (50%-64%),Indian,,IN,,1-2 years,2,,0,0,0,0,0,I considered which payout brings the most financially to both the leader and members in cases of success and failure.,0,1,0,1,0,0,1,25,25,100,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
21,cjpc4ycf,P20,0,74,74,el_end,B_End,2020-10-15 01:07:26.105962+00:00,1,,,22.45,21,It is well-prepared an well-described. I believe it is much more straight forward than the previous ones that I did.,No.,1999,1,Commerce (Economics),3rd-year undergraduate,H1 (80%-100%),Vietnamese,,VN,,2-5 years,5,,0,0,0,0,0,I consider the probability that an investment succeeds or loses.,1,1,1,0,0,0,0,50,0,150,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
22,wg73nzn1,P24,0,73,74,el_end,A_Dropout,2020-10-15 01:07:41.415584+00:00,1,,,0,22,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,25,25,,0,1,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
23,jj0qgghq,P23,0,74,74,el_end,B_End,2020-10-15 01:07:58.250405+00:00,1,,,1.25,23,I thought it was interesting to pay attention to my thought process as I valued my own outcome more in the first stage than in the second stage with only 1 partner to share ECU with.,No,2000,1,Arts/ Social Sciences,2nd-year undergraduate,H2A (75%-79%),Australian,,US,,More than 5 years,1,,0,0,0,0,0,What would benefit the leader the most and what their opportunity cost would be if they lost the investment with a higher payoff.,1,1,0,1,0,0,3,25,25,25,0,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
24,by10ksre,P22,0,74,74,el_end,B_End,2020-10-15 01:08:03.939768+00:00,1,,,5.05,24,It was well organized and planned for.,"No, all aspects of the experiment were made clear and the experimenter was really helpful.",2000,1,Commerce (non-Economics),2nd-year undergraduate,H2B (70%-74%),Sri Lankan,,LK,,1-2 years,1,,0,0,0,0,0,The rate of success for each investment. The investment cost to the leader. The win or lose amounts to the leader.,1,1,0,1,0,0,3,25,25,100,1,,0,1,1,qadia7a1,201015 Session 2,,,Session 11 NSM,0
1,skxgzlw2,P2,0,74,74,el_end,B_End,2020-10-15 22:52:40.611457+00:00,1,,,8.75,1,It's easy to understand and follow.,No.,1999,1,Commerce (non-Economics),Not a student,H2A (75%-79%),Indonesian,,ID,,2-5 years,1,"I considered the payoff of the investment decision. If the smaller payoff is not $0, I am more likely to choose investment Y because even if the investment fails, my team will not get $0 payoff.",1,1,0,1,0,"I assumed that my leader will choose the decisions that has the highest payoff for the leader. Especially because this is an anonymous experiment and we don't know any other participants, there is no pressure to choose the payoff that benefits others.",1,1,0,0,0,0,2,25,25,25,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
2,mt2reuy9,P3,0,74,74,el_end,B_End,2020-10-15 22:53:09.227896+00:00,1,,,16.5,2,Very structured and moderated smoothly.,no. all is very clear,1995,1,Engineering,Graduate student,H1 (80%-100%),Indonesian,,ID,,1-2 years,1,"I chose higher return (for me as a leader) with lower success rate because I believe my other team members will receive the same amount of money if it succeed, and 0 money if it fails even if I chose the other investment option.",0,0,1,1,0,The same consideration that I have if I were the leader,0,1,1,0,0,0,2,30,20,110,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
3,3241d274,P4,0,74,74,el_end,B_End,2020-10-15 22:53:12.089464+00:00,1,,,14.5,3,It was a little bit ambiguous. I was trying to understand the purpose of the questions but I couldn't understand them.,It was not clear to me that how to decide if the leader chose investment X or Y. Although it seems this is the goal of the experiment.,1993,1,Engineering,Graduate student,H2B (70%-74%),Iranian,,IR,,1-2 years,1,I was thinking of my own benefit.,1,0,1,0,0,I assumed the leader is in my situation and would consider their own benefits. But also gave a chance of being a good person and chooses the members' benefits.,1,1,0,0,0,0,2,50,0,0,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
4,o7qzxz9f,P1,0,74,74,el_end,B_End,2020-10-15 22:53:35.613609+00:00,1,,,7.5,4,It was fine,no,1996,0,Science,Graduate student,H3 (65%-69%),Indian,,IN,,1-2 years,6,What will be my highest payoff even i fail,1,0,0,0,0,How much the leader will make profit of,1,1,0,0,0,0,4,50,0,0,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
5,8p1cx2l9,P5,0,74,74,el_end,B_End,2020-10-15 22:53:41.101045+00:00,1,,,8.5,5,Straightforward,No,2000,0,Engineering,2nd-year undergraduate,H1 (80%-100%),Pakistani,,AE,,Less than 1 year,3,Return for the leader,1,0,0,0,0,Amount they would recieve,1,0,0,0,0,0,2,20,30,90,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
6,k1j3el8f,P6,0,74,74,el_end,B_End,2020-10-15 22:53:49.122881+00:00,1,,,5.5,6,The experiment is quite interesting and intriguing prompting us to think about our own responses and how others also respond.,"No, all was clear. Examples were good in explaining everything.",1996,1,Not a student,Not a student,Not applicable (first semester at University or not a student),Australian,,PH,,More than 5 years,3,"The probability of success of each investment option, how much each investment option costs, and how many ECU the leader will receive from each success or failure outcome of each investment option.",1,0,0,0,0,"Same factors as previous question and also the cost of the investment option, how many ECUs the leader will receive from each investment option outcome.",0,0,1,0,0,0,0,25,25,100,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
7,86ll6zuk,P7,0,74,74,el_end,B_End,2020-10-15 22:55:49.831364+00:00,1,,,13,7,"Good, however frustrating to wait for participants who were clearly not paying attention.","No, everything was clear.",1994,1,Psychology,Graduate student,H1 (80%-100%),Norwegian,,NL,,More than 5 years,5,"I considered what the risk vs. benefit of each option was. However, the lowest payment possible for the high risk option was always the same as the highest reward in the low risk option, so it made sense to always choose high risk.",1,0,1,0,0,"There is no reason to behave pro-socially in this experiment as there was no cooperation element, so I thought it was rather unlikely they would have chosen the low risk option for the sake of the other group members. However, not impossible.",1,1,0,0,0,0,1,40,10,10,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
8,5rxcfjnr,P8,0,74,74,el_end,B_End,2020-10-15 22:55:51.668757+00:00,1,,,21,8,I think it was alright.,"No, the instructions were very clear and detailed.",1993,1,Psychology,Graduate student,H1 (80%-100%),Vietnamese,,VN,,2-5 years,0,The investment costs and the rewards for both decisions and whether they worth risking to invest or not.,0,0,1,0,0,The benefits of the leader,1,1,0,1,0,0,1,40,10,130,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
9,k8scgucr,P9,0,74,74,el_end,B_End,2020-10-15 22:55:53.511854+00:00,1,,,12,9,Interesting. Been out of such experiment for long. So finding it more interesting,They were clear.,1977,1,Engineering,Graduate student,H1 (80%-100%),Nepalese,,NP,,2-5 years,2,Return on investment and the chances my investment get succedded!,1,1,1,1,0,All about the payoff i receive.,0,0,1,0,0,0,4,20,30,90,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
10,5tpbtwff,P11,0,74,74,el_end,B_End,2020-10-15 22:57:13.278547+00:00,1,,,3.5,10,It's fun and also meaningful as I started to think of how stressful a leader will be.,The instructions are very clear and the practice questions are useful in understanding what are required to do.,2001,1,Psychology,1st-year undergraduate,H2A (75%-79%),Macanese,,CN,,1-2 years,0,1. my payoff if the investment succeeds or fails in both investment X and Y.  2. my cost for the investments.  3. the chances of success.,1,0,1,0,0,1. the payoff my leader will receive for both investments X and Y if succeeds or fails.  2. the chances of success for each investment.  3. the cost for the two investments.,1,1,0,1,0,0,3,30,20,20,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
11,tcbtazbw,P10,0,74,74,el_end,B_End,2020-10-15 22:57:01.881122+00:00,1,,,1.5,11,"It was interesting to make a decision for others, like how my decisions affect others",no,1993,0,Engineering,Graduate student,H2B (70%-74%),South Korean,,OTHER,South Korea,2-5 years,0,"Success rate is first factor that I considered,  but payment for failed decision was also important to me",1,1,0,0,0,I considered more about how much I will be paid,0,1,1,1,0,0,4,30,20,20,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
12,sxxzzfjh,P13,0,74,74,el_end,B_End,2020-10-15 22:57:07.359485+00:00,1,,,15,12,"Seems like it was trying to study the selfishness of people. It was simple, but there are very obvious choices to which benefit the self.",No,1994,0,Commerce (non-Economics),Graduate student,H1 (80%-100%),Singaporean,,SG,,2-5 years,6,Which made the most money for me as the leader,1,0,0,0,0,"If everyone is as selfish, they would never choose X, it's just not optimal.",1,1,0,0,0,0,0,50,0,150,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
13,uz6u1s6c,P12,0,74,74,el_end,B_End,2020-10-15 22:57:15.312928+00:00,1,,,22.5,13,Interesting,No,1963,0,Not a student,Not a student,Not applicable (first semester at University or not a student),Australian,,OTHER,Hong Kong,More than 5 years,1,"The difference in success and fail amount. Also consideration of what the member might get, etc.",1,1,1,1,0,"Consiering the chances of success and failure of investment X and Y, I will lower my prediction of the leader choosing X if the outcome is fail",1,1,1,0,1,0,1,50,0,150,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
14,a0tsgjyy,P15,0,74,74,el_end,B_End,2020-10-15 22:58:07.604725+00:00,1,,,20.5,14,I thought it was interesting and not too complicated.,No it was clear although the part 2 questions of task 1 didn't seem to cause any reason to change predictions.,2000,1,Biomedicine,2nd-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,2,"The difference between success of X and failure of Y, and the amount gained for success. If there was no difference between success of X and failure of Y then pick Y as higher success. If the difference was small then still pick Y even though chance was less.",1,0,1,0,0,"I considered the amount the leader would gain/lose, without considering what teammembers would gain/lose.",1,1,0,1,0,0,1,30,20,110,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
15,pybfdtqz,P16,0,74,74,el_end,B_End,2020-10-15 22:58:18.974211+00:00,1,,,9.25,15,Good,N/A,1997,1,Commerce (non-Economics),Not a student,H2A (75%-79%),New Zealander,,NZ,,2-5 years,4,the payoff & the fact that my group members are not paid based on my decision.,1,0,0,0,0,the higher payoff for them to get,1,1,0,0,0,0,3,35,15,15,0,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
16,bcb3roc0,P14,0,74,74,el_end,B_End,2020-10-15 22:58:21.736991+00:00,1,,,6.5,16,it was well conducted and easy to be completed,"No, eacha nd every part were very informed.",1996,1,Commerce (non-Economics),4th-year undergraduate,H2B (70%-74%),Malaysian,,MY,,2-5 years,3,"The payoff, the cost and the probability of success",1,0,1,0,0,"Based on the probability, and the given facts",1,1,1,1,1,0,2,40,10,130,1,,0,1,1,prjaz1hz,201016 Session 1,,,Session 12 SM,0
