participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.comments_general,player.comments_unclear,player.year_birth,player.female,player.study_field,player.study_lvl,player.gpa,player.nationality,player.other_nationality,player.country_born,player.other_country_born,player.years_lived_australia,player.past_experiments,player.reasons_effort_general,player.effort_fac_leader_payoff,player.effort_fac_member_payoff,player.effort_fac_diff_return,player.effort_fac_zero,player.effort_fac_none,player.reasons_beliefs_general,player.belief_fac_leader_payoff,player.belief_fac_strategy,player.belief_fac_member_payoff,player.belief_fac_diff_return,player.belief_fac_zero,player.belief_fac_none,player.belief_dictator_gave,player.risk_invest,player.risk_keep,player.risk_payoff,player.risk_success,player.droppedoutRG,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
14,p8jmk7id,P15,0,74,74,el_end,B_End,2020-10-09 02:56:34.104039+00:00,1,,,11.5,14,Very professional,Nope,1996,0,Commerce (non-Economics),Graduate student,H2A (75%-79%),Indian,,IN,,2-5 years,2,,0,0,0,0,0,Overall pay off with minimal standard deviation,0,1,1,0,1,0,0,20,30,30,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
15,jf01wwyn,P14,0,74,74,el_end,B_End,2020-10-09 02:56:40.661536+00:00,1,,,15.5,15,It would be interesting to know what the leader selected as it would help understand how people see their personal gains vs community/group gains,No,1985,1,Other,Graduate student,H1 (80%-100%),Nepalese,,NP,,1-2 years,2,,0,0,0,0,0,I felt that the leader would see that he is gaining more in investment Y even if it succeeds or fails compared to investment X even though its success rate was higher.,1,0,0,0,0,0,1,30,20,110,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
16,3cqc624z,P16,0,74,74,el_end,B_End,2020-10-09 02:56:42.811870+00:00,1,,,22.5,16,It's simple and interesting.,No.,1997,1,Science,3rd-year undergraduate,P (50%-64%),Hong Konger,,OTHER,Hong Kong,2-5 years,4,The amount of money that I can receive.,1,0,1,0,0,,0,0,0,0,0,0,2,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
17,iijucjwc,P17,0,74,74,el_end,B_End,2020-10-09 02:56:53.687892+00:00,1,,,17.5,17,It was very interesting to figure out which investment the leader would have chosen based on the amount of money they can make,N/A,1998,1,Psychology,2nd-year undergraduate,H2B (70%-74%),South Korean,,KR,,2-5 years,3,,0,0,0,0,0,"The amount of payoff the leader makes when the chosen investment fails or succeeds, and the amount of payoff each member gets",1,0,0,1,0,0,2,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
18,d8nqlpmk,P18,0,74,74,el_end,B_End,2020-10-09 02:57:29.950982+00:00,1,,,10,18,"Simple, straightforward, well presented.",The instructions to Task 1 perhaps obfuscated the task more than necessary. The experiment itself was clear and well outlined.,1998,0,Arts/ Social Sciences,4th-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,1,,0,0,0,0,0,"I made my predictions presuming the rationality of the leader. If making rational choices, the leader would have (I believe) chosen Investment Y.",1,1,0,0,0,0,1,50,0,150,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
19,ntnar1rj,P19,0,74,74,el_end,B_End,2020-10-09 03:00:05.307401+00:00,1,,,17.5,19,"Clear instructions, experiment went smoothly, having the payoff tables helps",No,1999,0,Engineering,3rd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,More than 5 years,3,Expected payoff,1,0,1,0,0,,0,0,0,0,0,0,3,25,25,100,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
20,mqhek0s5,P20,0,74,74,el_end,B_End,2020-10-09 03:00:07.520097+00:00,1,,,10,20,"It was interesting. However, I felt the task 2 was bit redundant. In addition, the task 1 was good but the result of the 2nd and 3rd rounds were highly skewed? Its common sense than investment Y would be chosen. But it was a good experiment to keep you thinking about your outcomes.",I believe the part where we give the probability. I think giving a probability rather than choosing options would be bit tougher as the number ranges from 0 to 100. Maybe from 0 to 10,1999,0,Commerce (non-Economics),Graduate student,P (50%-64%),Malaysian,,MY,,2-5 years,5,,0,0,0,0,0,The leader's payoff. As the leader will not care too much about the other members. So the prediction is highly based on their ability to receive the highest. The payoff when it fails in Y has to be higher or equal to payoff when it succeeds in X. This is the logic behind my choice.,1,1,0,1,0,0,3,50,0,0,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
21,wm4qg7nn,P21,0,74,74,el_end,B_End,2020-10-09 03:00:33.471297+00:00,1,,,0,21,"It was good, wish I got to be a leader",Very Clear,1990,0,Environments,Graduate student,H2A (75%-79%),Australian,,AU,,Born in Australia,10,,0,0,0,0,0,I chose the higher investment with less risk as this would ensure the best return,0,1,0,0,0,0,4,50,0,0,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
22,j0ry4g14,P23,0,74,74,el_end,B_End,2020-10-09 03:00:53.270197+00:00,1,,,16.25,22,"Not too hard, easy to follow and do",Nope every was very clear from instructions to instructors,2000,0,Science,2nd-year undergraduate,H2A (75%-79%),New Zealander,,NZ,,1-2 years,3,"How much my group members would get, how much I would get, the success rate of getting the compensation",1,1,1,1,0,,0,0,0,0,0,0,1,25,25,25,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
23,frbvq42r,P22,0,74,74,el_end,B_End,2020-10-09 03:01:17.167458+00:00,1,,,2.5,23,I think it is conducted to survey the people's opinion in general on others.,"No, everything was clear.",1994,0,Engineering,Graduate student,P (50%-64%),Indian,,IN,,2-5 years,3,,0,0,0,0,0,The intelligence and the decision making capability.,1,1,0,1,0,0,1,50,0,0,0,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
24,19xsbpxx,P24,0,74,74,el_end,B_End,2020-10-09 03:01:25.146550+00:00,1,,,7.5,24,It was a very straightforward experiment and was rather easy to perform.,"No, all the instructions provided were really clear.",2000,1,Commerce (Economics),3rd-year undergraduate,H2A (75%-79%),Indian,,IN,,1-2 years,0,,0,0,0,0,0,"The leader received the same payment from the situation if Investment X succeeded and Investment Y failed. Hence, it would maximise the leader's expected payoff if he chose Y.",1,1,0,0,0,0,3,25,25,100,1,,0,1,1,dhkj4ww2,201009 Session 2,,,Session 5 NSM,0
1,tw49rzrz,P1,0,74,74,el_end,B_End,2020-10-11 22:51:55.616662+00:00,1,,,16.25,1,it was very interesting to do this experiment online! great job guys!,the instructions were pretty clear,1993,1,Not a student,Not a student,Not applicable (first semester at University or not a student),Indian,,IN,,2-5 years,5,maximum payoffs for leader and other members,1,1,1,0,0,,0,0,0,0,0,0,3,25,25,25,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
2,i5ktans4,P3,0,74,74,el_end,B_End,2020-10-11 22:52:28.224993+00:00,1,,,1.25,2,It is good,Not any,1987,1,Not a student,Not a student,H3 (65%-69%),Pakistani,,PK,,2-5 years,3,,0,0,0,0,0,By the investment returns safe amount,0,1,0,0,0,0,3,25,25,25,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
3,duqbanr6,P4,0,74,74,el_end,B_End,2020-10-11 22:52:43.635219+00:00,1,,,3.75,3,ok,it was ok,1995,1,Dentistry/ Oral Health,Graduate student,H2B (70%-74%),Canadian,,CA,,2-5 years,1,,0,0,0,0,0,my own decisions,0,1,0,0,0,0,1,25,25,25,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
4,7e4m5lbw,P5,0,74,74,el_end,B_End,2020-10-11 22:52:47.482888+00:00,1,,,3,4,"I think it is a well guided experiment. Especially the income table which is really helpful in making decisions. For the experiment itself, i think it is interesting to see whether how other peoples faith in the leader will change according to results generated from the leader's actions. This is well shown using the concept of investments shown in this experiment",Nope. Tasks are clear,1997,0,Engineering,Graduate student,H2B (70%-74%),Malaysian,,MY,,2-5 years,3,The likelihood that everyone received a high amount of rewards.,0,1,1,0,0,,0,0,0,0,0,0,2,40,10,10,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
5,2y03o9kv,P6,0,74,74,el_end,B_End,2020-10-11 22:53:02.570036+00:00,1,,,1.75,5,The experiment was for decision making and is analogous to some tasks conducted during psychometric evaluations.,"None, the instructions and tasks were clear.",1997,1,Science,Graduate student,H2B (70%-74%),Indian,,IN,,1-2 years,0,,0,0,0,0,0,"If I were the leader, I look at maximizing the profit, given that in all three rounds the gain or loss amount for members is some for both investments x and y, the only distinguishing factor was the amount received by the leader, and it made sense to choose y given that even its worst-case scenario was equal to the best case of investment y, and with y the best case investment was a whole lot more ECU. Although the percentage of success does play a role, even a failed investment pays off as much as a successful investment in X.",1,1,0,0,0,0,0,15,35,35,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
6,mta6xfu7,P2,0,74,74,el_end,B_End,2020-10-11 22:53:56.447749+00:00,1,,,7.5,6,It was good,Instructions were clear,1994,1,Arts/ Social Sciences,Graduate student,H2B (70%-74%),Indian,,IN,,1-2 years,2,,0,0,0,0,0,Leader's profit if succeeds.,1,1,0,1,0,0,4,50,0,150,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
7,887yoyt3,P7,0,74,74,el_end,B_End,2020-10-11 22:56:25.946771+00:00,1,,,20,7,I thought it was a pretty straightforward experiment overall after I understood the instructions. Would've liked a bit more variety in Experiment X & Y perhaps.,"The instructions were a bit long and a little convoluted. I scrolled down to the Summary first because I was a little confused halfway through, before resuming the rest of it.",2000,1,Other,2nd-year undergraduate,H2B (70%-74%),Australian,,ID,,More than 5 years,2,"I chose the one with the higher payoff for the Leader as either or it was the same for Members. It wasn't too hard either as payoff was higher for Experiment Y than X, whether succeed or failed.",1,0,1,0,0,,0,0,0,0,0,0,4,25,25,100,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
8,8lecjf3f,P8,0,74,74,el_end,B_End,2020-10-11 22:56:49.242733+00:00,1,,,8,8,"It went relatively well. Some participants were slow to arrive, but other than that, all good.","Task 1 took a little longer to comprehend, but I got there in the end.",1998,1,Psychology,4th-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,3,,0,0,0,0,0,#NAME?,1,1,0,0,0,0,4,30,20,110,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
9,r5i4vuwp,P9,0,74,74,el_end,B_End,2020-10-11 22:57:02.413662+00:00,1,,,10,9,It was a fun and interesting experiment that made me consider my decision making skills and also made me consider how others would make their decision based on the wellbeing of others.,"No, it was all very clear.",2000,1,Arts/ Social Sciences,3rd-year undergraduate,H1 (80%-100%),Malaysian,,MY,,2-5 years,3,,0,0,0,0,0,"How much money the leader's will get in return based on the chances of failing and succeeding.     If the chances of failing was high, but they will get the same amount if succeeding for the other investment (low risk), then it is more likely that they would choose the investment with high risk, as they would get more if they succeed.",1,0,0,0,0,0,3,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
10,36kkbom6,P10,0,74,74,el_end,B_End,2020-10-11 22:57:19.052997+00:00,1,,,20.5,10,"It was bit of a thinking based experiment. However, the decisions are very subjective. Since I was the made the leader of the group I took decisions from the perspective of the leader rather than based on the profit I would make.",The instructions for the investment decision could have been more clearer. The amount that the team members receive is not very clear.,1997,1,Science,Not a student,H2A (75%-79%),Indian,,IN,,2-5 years,1,The chances of an investment failing and succeeding.   My major focus was to secure some ECU for my group members as well. I took a chance on one of the investments as the ROI was pretty high.,1,1,1,0,0,,0,0,0,0,0,0,2,30,20,110,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
11,puqs3t8k,P12,0,74,74,el_end,B_End,2020-10-11 22:57:47.312455+00:00,1,,,12.5,11,I enjoyed the thoughts I was made to have as to what the average person may act on with the given pay offs.,"In round 1 stage 1, I was under the impression that the currency would roll over and that the decision would take that into account. Due to this I anticipated Investment Y.  In stage 2 of round 1, I realised that the endowment was per round.",1996,1,Music,3rd-year undergraduate,H2A (75%-79%),Australian,,AU,,Born in Australia,0,,0,0,0,0,0,"As stated earlier in the questionnaire, I believed that the endowment was a one-off and that logically Investment Y should be the first choice. In stage 2 I realised it was per stage.  I thought that if the leader was being selfish (especially in stage 2 and 3), they cannot lose out and therefore would be in their best interest to choose Y. However, if the outcome was successful, it was still more likely that option X was chosen due to the higher chance percentage.",1,0,0,0,0,0,4,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
12,nni3314c,P11,0,74,74,el_end,B_End,2020-10-11 22:58:46.302353+00:00,1,,,0,12,"I think the experiment was set up well, if that's what is being asked. The explanations were all very clear, the interface was easily understandable, and the practice questions were appreciated.","No, the explanations were all very clear. I appreciated the charts, which made the amounts given success/failure very clear.",1999,1,Biomedicine,3rd-year undergraduate,H2B (70%-74%),Australian,,AU,,Born in Australia,4,,0,0,0,0,0,"The amount the leader would receive given success and failure, the chance of success, and the amount the other group members would receive given success/failure.     The amount the leader would get given failure with strategy Y was equal to or more than the amount given success in strategy X, which means that it would generally be a good idea to invest in Y regardless of success/failure rates if not for the dependency of the other group members on the rates.",1,1,0,1,0,0,3,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
13,ra0h88yq,P13,0,74,74,el_end,B_End,2020-10-11 22:59:41.699244+00:00,1,,,20,13,Simple and easy to understand,No,1998,0,Commerce (Economics),Not a student,H1 (80%-100%),Indonesian,,ID,,2-5 years,3,Expected payoffs,1,1,0,0,0,,0,0,0,0,0,0,0,50,0,150,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
14,55gsfvn0,P15,0,74,74,el_end,B_End,2020-10-11 22:59:54.028761+00:00,1,,,0,14,"The experiment was fun, it divided the quiz into three different sections which kept it interesting!   I really liked how we waited until everyone finished, this made the online quiz worth the while and also easy-going.","I think it was nicely organized and the instructions were clearly laid out, excluding and chances of confusion.",2001,1,Other,2nd-year undergraduate,H2B (70%-74%),Indian,,IN,,1-2 years,3,,0,0,0,0,0,"I considered what were the consequences of the choices that were made. Wherever I thought there would be more loss, I tried to avoid choosing that. Which is what I think, the leader would've done too.",1,1,0,0,1,0,3,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
15,r2yei2zt,P16,0,74,74,el_end,B_End,2020-10-11 23:00:00.326613+00:00,1,,,17.5,15,was good,all was clear,1984,0,Veterinary Science,Graduate student,Not applicable (first semester at University or not a student),Australian,,AU,,Born in Australia,3,,0,0,0,0,0,being a good person,1,1,1,1,1,0,4,50,0,150,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
16,8w4wt02v,P14,0,74,74,el_end,B_End,2020-10-11 23:00:12.927653+00:00,1,,,15,16,Very well conducted and interesting.,"None. Instructions were very clear, both written and verbal.",1995,1,Other,Graduate student,H2A (75%-79%),Indian,,IN,,1-2 years,3,Returns and risk.,1,0,1,0,0,,0,0,0,0,0,0,1,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
17,pl4vy2mh,P17,0,74,74,el_end,B_End,2020-10-11 23:00:14.373887+00:00,1,,,2.5,17,It was good. Task 1 of the experiment was slightly difficult to understand at the first try. But the document and a practice session helped.,"Most of the parts were clear. Especially, after reading through the Task document.",1991,0,Engineering,Graduate student,H2A (75%-79%),Nepalese,,NP,,2-5 years,6,,0,0,0,0,0,The primary factor was the overall pay of the leader. The investment decision was determined how much the Leader will get on the success/failure of the investment.  The secondary factor was the probability of success in the investment.,1,1,0,0,0,0,3,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
18,a5hil5o9,P18,0,74,74,el_end,B_End,2020-10-11 23:00:22.578988+00:00,1,,,2.5,18,"I think the experiment is more about trust and cooperation between business partners, however at the end of the day it all depends on the profit one receives",no,1981,0,Engineering,Graduate student,H2B (70%-74%),Indian,,IN,,Less than 1 year,0,,0,0,0,0,0,"The main theory is to get profit by less investment, if you are investing a small amount it doesn't hurt you much if you lose. i believed my leader has gone through this theory",1,0,1,0,0,0,2,50,0,0,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
19,ibikamtm,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.088209+00:00,1,,,0,19,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
20,35paijx8,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.167880+00:00,1,,,0,20,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
21,9shtmden,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.247748+00:00,1,,,0,21,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
22,ka5yuhcm,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.417824+00:00,1,,,0,22,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
23,ju6i2n5n,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.503830+00:00,1,,,0,23,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
24,zf0pmb8e,,0,73,74,el_end,A_Dropout,2020-10-11 23:11:40.611118+00:00,1,,,0,24,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,,,1,,0,1,1,wnb3s06j,201012 Session 1,,,Session 6 NSM,0
1,7xho8x0o,P2,0,74,74,el_end,B_End,2020-10-12 22:54:01.870989+00:00,1,,,10,1,Easy to understand. The scale of rating on a 100 however leaves room for different interpretation by different people.,No,1995,1,Other,Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,3,Comparing the lowest payoff for the leader on Investment Y with the highest payoff for the leader on Investment X,1,1,1,0,0,The chance of success and failure for each investment,1,1,1,0,0,0,3,30,20,20,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
2,qulbl260,P3,0,74,74,el_end,B_End,2020-10-12 22:54:12.857463+00:00,1,,,13,2,It was interesting. Not sure what was the rationale behind it though.,"No, the instructions were clear.",1994,1,Commerce (non-Economics),Graduate student,H1 (80%-100%),Indian,,IN,,2-5 years,1,"I considered what the other team members would receive. If they received significantly low, then I would prefer the option where the chance of gaining was higher. However, if the return for failure was not too adverse for them then I would make the risky decision because we all gain something even if the investment fails.",0,0,0,1,0,I considered a similar logic as to what I used for my prediction. because I think most people  are likely to think on similar lines.,0,1,0,0,1,0,4,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
3,4gx56zru,P1,0,74,74,el_end,B_End,2020-10-12 22:54:25.611661+00:00,1,,,14.5,3,"The experiment instructions are clear to follow. Overall, the experiment is easy to do without any economic background.",No.,1998,1,Science,3rd-year undergraduate,P (50%-64%),Burmese,,MM,,2-5 years,2,I considered both succeed and failed payments for both my group members and myself.,1,1,1,1,0,The chance the leader will pick for investment X is 50%.,1,1,1,1,1,0,2,10,40,40,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
4,kigs9jtm,P4,0,74,74,el_end,B_End,2020-10-12 22:54:44.497226+00:00,1,,,11,4,It was very intutitive as we get to know how people make economic and financial decisions on the basis of their individuality in a grouping. It made me realize how I could possibly make a decision or predict what others could do in my group.,No,1996,0,Commerce (non-Economics),Graduate student,H2B (70%-74%),Indian,,IN,,Less than 1 year,3,I considered factors that gave me and my team maximum returns with minimized risks,1,1,1,0,0,I use to place myself in the leader's shoes and also think objectively how others could possibly behave,1,1,1,1,0,0,3,25,25,100,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
5,4oti258t,P6,0,74,74,el_end,B_End,2020-10-12 22:54:59.681044+00:00,1,,,7.5,5,"It was easy. Decisions definitely influenced by the possibility of ""harming"" others.  Much better to be able to connect from home than attending the economics lab. Thanks for adapting :)",I thought I was going to be told if I was the leader or not. Maybe that part wasn't that clear in the instructions.,1986,1,Not a student,Not a student,Not applicable (first semester at University or not a student),Ecuadorean,,EC,,2-5 years,5,"I only considered how much money I would obtain from it, as the outcome for the other members was the same regardless of my decision if it was going to fail or succeed.",1,0,0,0,0,Also the payoff that the leader would get.,0,1,0,0,0,0,4,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
6,j1b381zj,P5,0,74,74,el_end,B_End,2020-10-12 22:55:09.394174+00:00,1,,,8,6,"The experiment was performed in an orderly, with the instructions being clear and thorough.","No, I found that I was able to understand and carry out the instructions given.",1995,0,Science,Graduate student,H2B (70%-74%),Kenyan,,KE,,2-5 years,1,Risk to benefit ratio for each of the investment options.  Figuring out what investment option benefits both I as the leader and the team,0,0,1,0,0,Risk-to-benefit analysis for each option.,0,1,0,0,0,0,3,30,20,110,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
7,2slg4dhy,P7,0,74,74,el_end,B_End,2020-10-12 22:56:53.659966+00:00,1,,,14,7,"Overall, the experiment was interesting. It did take a while to get things started in the beginning but once that is completed, everything went smoothly. The format was quite interactive.","Not really, everything was explained well, perhaps maybe the options can be named more differently to better distinguish between the two as oppose to just X and Y.",1997,1,Other,Graduate student,H2A (75%-79%),Australian,,MY,,More than 5 years,1,"The remuneration at for each options. Given the outcome will be due to chance regardless of the percentage likelihood, this factor was not really regarded in my investment decisions.",1,0,1,0,0,The remuneration at the end. I don't believe the payoffs to other participants will play a big role in their decision making given the amount will be the same for either investment options X or Y.,1,1,0,1,0,0,1,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
8,4is4yb3f,P8,0,74,74,el_end,B_End,2020-10-12 22:57:12.610317+00:00,1,,,21.5,8,nice experiment to analyse psychology of decision makers.,no,1996,0,Commerce (non-Economics),Graduate student,P (50%-64%),Indian,,IN,,1-2 years,4,final profits for the leader,1,1,0,0,0,based on my own analysis of thinking as a leader,1,1,0,0,0,0,2,40,10,130,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
9,7vg4i6bs,P9,0,74,74,el_end,B_End,2020-10-12 22:57:17.627337+00:00,1,,,8.5,9,"Was based on logical reasoning and trying to figure out how the ""leader"" in this scenario would reason to given situation. Overall good exercise, cant wait to find out the results.","No, thank you for having me!",1995,0,Engineering,Graduate student,H2A (75%-79%),Indian,,AE,,1-2 years,2,higher possibility of the investment to be successful,0,0,1,0,0,trusting the logical reasoning of the leader,1,0,1,1,0,0,4,30,20,20,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
10,s8rcublj,P10,0,74,74,el_end,B_End,2020-10-12 22:57:49.428740+00:00,1,,,5.5,10,it was good logincal thinking in making economical decisions..fun,understood quite well...but in terms of making pridiction took a while to do,1993,1,Engineering,4th-year undergraduate,H2B (70%-74%),Indian,,IN,,2-5 years,0,just looking at qhich ever gives me more points even after failure,1,0,1,0,0,thinking that leader will look at more money for him/herself than other members,1,1,0,1,0,0,3,20,30,90,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
11,uro4pqel,P11,0,74,74,el_end,B_End,2020-10-12 22:58:13.249648+00:00,1,,,5,11,"Straight forward, easy to understand. Good dilemma of how to split profits",No,1998,0,Engineering,4th-year undergraduate,H3 (65%-69%),Australian,,IN,,More than 5 years,1,The cost to the others for my profits as well as what I wanted for myself,1,1,1,1,0,Considered what the chances were that the people were thinking like me and if they were thinking about themselves,1,1,1,0,0,0,4,25,25,100,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
12,idlxcd6q,P12,0,74,74,el_end,B_End,2020-10-12 22:58:24.438923+00:00,1,,,8.75,12,I assume that the leader will always choose the experiment Y as it benefits him/her more,The experiment is clear,1987,0,Engineering,Not a student,Not applicable (first semester at University or not a student),Indonesian,,ID,,2-5 years,12,I think the main consideration is how much money I will get when making a decision. Regardless of the chance of investment success,1,0,1,0,0,The payoff and the probability of each invesments,1,0,1,0,0,0,4,25,25,25,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
13,xcmit14x,P13,0,74,74,el_end,B_End,2020-10-12 23:00:00.382082+00:00,1,,,15,13,It was easy and fun. The instructions were easy and straightforward to follow as well.,Nope.,1996,1,Other,Graduate student,H2A (75%-79%),Malaysian,,MY,,2-5 years,4,"I considered 1) cost of the investment, 2) payout to leader if succeed/fail and lastly the percentage of succeeding and failing.   Chose Investment Y at the end because the cost was relatively low (compared to X), payout to members were the same for both investments X and Y, payout to leader for Investment Y was higher than Investment X if succeed or fail. I only considered the percentage of succeeding and failing minimally as other factors were the primary factors in making my investment decision.",1,0,1,0,0,"I considered the fact that my leader participated in this experiment to win as much as possible therefore chose 0 for Q1. For Q2, there is a 50% chance that my leader chose Investment X or Y as the members payout are the same.",1,1,0,1,0,0,4,50,0,150,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
14,styeyzzz,P14,0,74,74,el_end,B_End,2020-10-12 23:01:01.071646+00:00,1,,,8.75,14,The experiment was easy to follow.,All was clear.,1990,1,Arts/ Social Sciences,Graduate student,H2B (70%-74%),Indonesian,,ID,,More than 5 years,1,Return for the leader.,1,1,1,0,0,The outcome of the investment.,0,0,1,1,1,0,3,25,25,25,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
15,prummaog,P17,0,74,74,el_end,B_End,2020-10-12 23:01:13.811184+00:00,1,,,15,15,"Interesting, a little more complicated than the other econ experiments I have done in the past.","No - I had to re-read over the Task 1 payoff scenarios a couple of times (i.e. the different scenarios of payment depending on leader/member/question) but the instructions were clear, just the nature of the experiment was more complex.",1999,1,Commerce (non-Economics),4th-year undergraduate,H1 (80%-100%),Australian,,AU,,Born in Australia,3,"I considered the expected returns of the two investment options for the member and leader. Ultimately in all cases, the payoff to the leader was better under investment Y, so I chose this option in all rounds.",1,0,1,0,0,I made the assumption that the leader would look out for their self-interest and choose investment Y. I did increase the likelihood of choosing X for when the payoff to the member was especially low ($0 if failure) but only marginally.,1,1,0,1,1,0,2,50,0,0,0,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
16,m4eooh1k,P15,0,74,74,el_end,B_End,2020-10-12 23:01:14.354079+00:00,1,,,11,16,last task always takes payout away,no,1996,0,Engineering,Graduate student,H2B (70%-74%),Pakistani,,PK,,2-5 years,5,probabilities,1,0,1,0,0,leader's payoff,1,1,0,1,0,0,0,10,40,70,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
17,0n2iz8wf,P16,0,74,74,el_end,B_End,2020-10-12 23:01:33.233451+00:00,1,,,15,17,It was just like playing a game.,Most instructions were clear.,1981,0,Other,Graduate student,H2A (75%-79%),Nepalese,,NP,,Less than 1 year,3,"I assumed that I was the leader, as suggested in the instructions. I took the risk to invest.",1,0,1,0,0,The differences,0,1,1,1,0,0,4,50,0,150,1,,0,1,1,d6kkgmlt,201013 Session 1,,,Session 7 SM,0
